시도교육청,지역교육청,지역,정보공시  학교코드,학교명,학교급코드,설립구분,1학년,2학년,3학년,4학년,5학년,6학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001206,서울구일초등학교,2,공립,9,9,9,8,8,10,2,0,55(2),1262(6),22.95
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001207,서울금산초등학교,2,공립,2,3,3,3,3,2,0,0,16(0),323(0),20.19
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001208,서울금천초등학교,2,공립,2,2,2,2,2,2,1,0,13(1),146(4),11.23
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001209,서울당산초등학교,2,공립,3,4,4,3,3,3,1,0,21(1),363(4),17.29
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001210,서울당서초등학교,2,공립,9,9,8,7,8,8,0,0,49(0),1240(0),25.31
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001211,서울당중초등학교,2,공립,4,4,5,4,4,4,2,0,27(2),550(12),20.37
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001212,서울대길초등학교,2,공립,4,5,5,4,4,4,2,0,28(2),537(10),19.18
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001213,서울대동초등학교,2,공립,4,5,4,4,4,6,2,0,29(2),409(8),14.1
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001214,서울대방초등학교,2,공립,7,5,5,5,4,4,2,0,32(2),758(10),23.69
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001215,서울대영초등학교,2,공립,6,7,6,5,5,5,2,0,36(2),736(10),20.44
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001216,서울덕의초등학교,2,공립,6,7,7,7,7,7,0,0,41(0),1115(0),27.2
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001217,서울도림초등학교,2,공립,4,4,4,4,3,5,2,0,26(2),476(6),18.31
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001218,서울도신초등학교,2,공립,3,3,3,4,4,4,2,0,23(2),345(5),15
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001219,서울독산초등학교,2,공립,5,5,6,5,5,4,3,0,33(3),634(19),19.21
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001220,서울동구로초등학교,2,공립,4,4,4,4,3,5,2,0,26(2),387(3),14.88
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001221,서울두산초등학교,2,공립,5,5,4,4,4,5,2,0,29(2),548(8),18.9
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001222,서울매봉초등학교,2,공립,2,3,3,3,2,2,1,0,16(1),286(6),17.88
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001223,서울문교초등학교,2,공립,2,2,3,3,2,4,1,0,17(1),284(4),16.71
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001224,서울문래초등학교,2,공립,8,7,7,7,6,7,1,0,43(1),1207(7),28.07
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001225,서울문백초등학교,2,공립,5,6,6,6,5,5,2,0,35(2),675(5),19.29
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001226,서울문성초등학교,2,공립,4,4,4,4,3,4,3,0,26(3),396(10),15.23
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001227,서울미래초등학교,2,공립,4,5,5,4,4,4,0,0,26(0),565(0),21.73
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001228,서울백산초등학교,2,공립,2,3,3,3,3,3,1,0,18(1),305(6),16.94
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001229,서울세곡초등학교,2,공립,4,5,4,5,5,4,2,0,29(2),573(11),19.76
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001230,서울시흥초등학교,2,공립,4,5,4,5,5,5,2,0,30(2),566(10),18.87
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001231,서울신구로초등학교,2,공립,4,5,4,4,4,4,1,0,26(1),470(1),18.08
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001232,서울신대림초등학교,2,공립,3,3,2,2,3,4,1,0,18(1),265(5),14.72
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001233,서울신도림초등학교,2,공립,8,7,8,6,7,8,2,0,46(2),1283(11),27.89
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001234,서울신미림초등학교,2,공립,6,7,6,7,6,6,0,0,38(0),907(0),23.87
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001235,서울신영초등학교,2,공립,5,6,5,4,4,6,2,0,32(2),542(11),16.94
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001236,서울신흥초등학교,2,공립,4,5,5,4,5,5,2,0,30(2),639(7),21.3
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001237,서울안천초등학교,2,공립,3,2,2,3,2,2,2,0,16(2),283(10),17.69
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001238,서울여의도초등학교,2,공립,7,7,7,7,7,7,2,0,44(2),1088(11),24.73
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001239,서울영남초등학교,2,공립,3,3,3,2,3,3,2,0,19(2),320(3),16.84
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001240,서울영동초등학교,2,공립,4,3,3,3,3,3,2,0,21(2),401(9),19.1
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001241,서울영등포초등학교,2,공립,2,2,3,2,3,3,2,0,17(2),269(8),15.82
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001242,서울영림초등학교,2,공립,2,3,2,2,2,2,0,0,13(0),205(0),15.77
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001243,서울영서초등학교,2,공립,6,6,6,6,6,6,2,0,38(2),837(7),22.03
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001244,서울영신초등학교,2,공립,7,7,7,6,7,7,2,0,43(2),949(11),22.07
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001245,서울영원초등학교,2,공립,5,6,5,5,3,4,1,0,29(1),590(2),20.34
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001246,서울영일초등학교,2,공립,4,3,3,4,3,3,2,0,22(2),317(5),14.41
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001247,서울영중초등학교,2,공립,3,4,4,3,4,3,2,0,23(2),409(6),17.78
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001248,서울오류남초등학교,2,공립,7,6,5,6,6,6,2,0,38(2),772(9),20.32
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001249,서울오류초등학교,2,공립,5,6,6,5,5,5,2,0,34(2),732(12),21.53
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001250,서울오정초등학교,2,공립,3,4,3,4,3,4,0,0,21(0),412(0),19.62
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001251,서울온수초등학교,2,공립,7,7,7,6,7,8,2,0,44(2),965(9),21.93
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001252,서울우신초등학교,2,공립,2,3,2,3,3,4,2,0,19(2),302(6),15.89
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001253,서울윤중초등학교,2,공립,4,5,3,4,3,3,0,0,22(0),493(0),22.41
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001254,서울정심초등학교,2,공립,3,3,3,4,3,3,2,0,21(2),335(8),15.95
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001255,서울탑동초등학교,2,공립,5,5,4,4,4,4,2,0,28(2),509(13),18.18
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001394,경희초등학교,2,사립,4,4,4,4,3,3,0,0,22(0),582(0),26.45
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001395,금성초등학교,2,사립,4,4,4,3,4,3,0,0,22(0),600(0),27.27
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001396,서울삼육초등학교,2,사립,4,4,4,4,3,4,0,0,23(0),655(0),28.48
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001397,서울군자초등학교,2,공립,2,2,3,3,3,3,2,0,18(2),299(10),16.61
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001398,서울답십리초등학교,2,공립,7,8,7,8,6,7,2,0,45(2),914(9),20.31
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001399,서울동답초등학교,2,공립,4,4,4,4,3,4,0,0,23(0),502(0),21.83
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001400,서울동원초등학교,2,공립,3,4,3,3,3,3,2,0,21(2),404(11),19.24
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001401,서울망우초등학교,2,공립,3,3,4,3,3,4,1,0,21(1),378(2),18
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001402,서울면남초등학교,2,공립,3,3,3,3,3,3,2,0,20(2),344(3),17.2
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001403,서울면동초등학교,2,공립,8,8,8,7,8,8,2,0,49(2),946(9),19.31
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001404,서울면목초등학교,2,공립,5,6,5,7,5,6,2,0,36(2),709(7),19.69
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001405,서울면북초등학교,2,공립,1,2,2,2,2,2,1,0,12(1),166(6),13.83
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001406,서울면일초등학교,2,공립,5,6,6,6,4,6,2,0,35(2),752(8),21.49
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001407,서울면중초등학교,2,공립,3,3,2,3,3,3,1,0,18(1),271(4),15.06
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001408,서울묵동초등학교,2,공립,3,4,4,4,3,3,2,0,23(2),452(9),19.65
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001409,서울배봉초등학교,2,공립,4,3,4,3,3,5,2,0,24(2),476(9),19.83
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001410,서울봉화초등학교,2,공립,4,5,4,5,4,5,3,0,30(3),577(15),19.23
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001411,서울상봉초등학교,2,공립,5,5,5,5,5,5,2,0,32(2),644(6),20.13
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001412,서울신내초등학교,2,공립,5,6,6,6,6,6,2,0,37(2),885(8),23.92
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001413,서울신답초등학교,2,공립,4,4,3,4,4,3,2,0,24(2),450(5),18.75
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001414,서울신묵초등학교,2,공립,3,4,3,3,3,4,1,0,21(1),409(6),19.48
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001415,서울신현초등학교,2,공립,4,4,4,4,4,3,1,0,24(1),487(2),20.29
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001416,서울안평초등학교,2,공립,7,8,8,7,6,7,1,0,44(1),1063(6),24.16
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001417,서울용두초등학교,2,공립,3,4,3,3,3,4,1,0,21(1),406(2),19.33
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001418,서울원묵초등학교,2,공립,8,8,7,8,8,7,0,0,46(0),1149(0),24.98
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001419,서울이문초등학교,2,공립,5,6,7,6,6,7,3,0,40(3),867(18),21.68
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001420,서울장평초등학교,2,공립,6,7,6,7,6,7,2,0,41(2),1119(10),27.29
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001421,서울전곡초등학교,2,공립,3,3,3,3,3,4,2,0,21(2),421(9),20.05
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001422,서울전농초등학교,2,공립,7,7,7,6,6,6,1,0,40(1),927(9),23.18
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001423,서울전동초등학교,2,공립,4,6,5,6,6,6,2,0,35(2),765(6),21.86
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001424,서울종암초등학교,2,공립,4,4,4,5,5,4,1,0,27(1),544(4),20.15
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001425,서울중곡초등학교,2,공립,6,7,7,7,7,8,2,0,44(2),934(7),21.23
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001426,서울중랑초등학교,2,공립,5,6,5,5,6,6,2,0,35(2),706(11),20.17
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001427,서울중목초등학교,2,공립,4,3,3,3,3,3,2,0,21(2),379(8),18.05
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001428,서울중화초등학교,2,공립,8,9,8,9,8,10,2,0,54(2),1422(8),26.33
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001429,서울중흥초등학교,2,공립,2,2,2,2,2,2,2,0,14(2),239(10),17.07
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001430,서울청량초등학교,2,공립,5,5,6,6,6,7,2,0,37(2),733(5),19.81
